frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,DNP3 Object Count,DNP3 Objects,attack_type
72,1,0,3,1,2,11,1,7,1,6,1,0,-1,1,0,2,0,1,15:50.1,5,0,3,0,0,129,5,36,511,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.002086,0,0,0,0,1,15:50.4,3,0,11,0,0,129,6,16,15,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,15:51.8,0,0,6,0,0,129,0,46,1,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.002161,0,0,0,0,1,15:53.5,4,0,0,0,0,129,5,28,127,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,15:54.4,7,0,7,0,0,129,10,55,2,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001085,0,0,0,0,1,16:18.1,6,0,4,0,0,129,0,38,1,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1,6,1,18,0,1,16:18.3,1,0,8,0,0,129,1,58,1,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.001091,0,0,0,0,1,16:19.5,9,0,5,0,0,129,3,42,1,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,16:19.8,2,0,1,0,0,129,8,32,255,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.001059,0,0,0,0,1,16:20.0,8,0,2,0,0,129,6,33,0,3
60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,16:20.3,5,0,3,0,0,129,6,36,511,3
42,0,3,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,16:20.7,3,0,11,0,0,129,7,16,15,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,16:21.4,8,0,9,0,0,129,7,1,20,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,16:22.1,0,0,6,0,0,129,1,46,1,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.002001,0,0,0,0,1,16:23.6,4,0,0,0,0,129,6,28,127,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,16:24.5,7,0,7,0,0,129,11,55,2,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1,5,1,15,0,1,16:48.4,6,0,4,0,0,129,1,38,1,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.002182,0,0,0,0,1,16:48.6,1,0,8,0,0,129,2,58,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,16:49.8,9,0,5,0,0,129,4,42,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,16:50.2,2,0,1,0,0,129,9,32,255,3
81,1,0,3,1,2,12,1,2,1,11,1,0,-1,0,0,0,0,1,16:50.3,8,0,2,0,0,129,8,33,0,3
85,1,3,0,2,1,13,1,1,2,12,1,0,0.000971,0,0,0,1,0,16:50.6,5,0,3,0,0,129,7,36,511,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,16:51.0,3,0,11,0,0,129,8,16,15,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,16:52.4,0,0,6,0,0,129,2,46,1,3
81,1,0,3,1,2,12,1,6,1,11,1,0,-1,9,2,27,0,1,16:53.9,4,0,0,0,0,129,7,28,127,3
85,1,3,0,2,1,13,1,1,6,12,1,0,0.001897,0,0,0,1,0,16:54.7,7,0,7,0,0,129,12,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,17:15.6,6,0,9,0,0,129,2,1,20,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,17:18.7,6,0,4,0,0,129,3,38,1,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,17:18.9,1,0,8,0,0,129,3,58,1,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,17:20.1,9,0,5,0,0,129,5,42,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,17:20.5,2,0,1,0,0,129,10,32,255,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,17:20.6,8,0,2,0,0,129,9,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,17:20.9,5,0,3,0,0,129,8,36,511,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,17:21.3,3,0,11,0,0,129,9,16,15,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,17:22.7,0,0,6,0,0,129,3,46,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,17:24.1,4,0,0,0,0,129,8,28,127,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,17:25.0,7,0,7,0,0,129,13,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,17:34.4,6,0,9,0,0,129,4,1,20,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,17:49.0,6,0,4,0,0,129,5,38,1,3
225,1,3,0,2,1,6,1,1,8,5,1,0,0.000442,0,0,0,0,1,17:49.2,1,0,8,0,0,129,4,58,1,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,17:50.4,9,0,5,0,0,129,6,42,1,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.001422,0,0,0,0,1,17:50.8,2,0,1,0,0,129,11,32,255,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,17:50.9,8,0,2,0,0,129,10,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,17:51.2,5,0,3,0,0,129,9,36,511,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1,0,0,0,0,1,17:51.6,3,0,11,0,0,129,10,16,15,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.001333,0,0,0,0,1,17:52.9,0,0,6,0,0,129,4,46,1,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,17:54.3,4,0,0,0,0,129,9,28,127,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.000339,0,0,0,0,1,17:55.2,7,0,7,0,0,129,14,55,2,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,18:01.0,7,0,9,0,0,129,15,1,20,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.001434,0,0,0,0,1,18:19.3,6,0,4,0,0,129,6,38,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,18:19.5,1,0,8,0,0,129,5,58,1,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,18:20.7,9,0,5,0,0,129,7,42,1,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001334,0,0,0,0,1,18:21.1,2,0,1,0,0,129,12,32,255,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1,6,1,18,0,1,18:21.3,8,0,2,0,0,129,11,33,0,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.001281,0,0,0,0,1,18:21.5,5,0,3,0,0,129,10,36,511,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,18:21.9,3,0,11,0,0,129,11,16,15,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.000485,0,0,0,0,1,18:23.1,0,0,6,0,0,129,5,46,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,18:24.6,4,0,0,0,0,129,10,28,127,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,18:25.4,7,0,7,0,0,129,0,55,2,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.001338,0,0,0,0,1,18:45.8,7,0,7,0,0,129,1,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,18:49.6,6,0,4,0,0,129,7,38,1,3
81,1,0,3,1,2,12,1,8,1,11,1,0,-1,0,0,0,0,1,18:49.8,1,0,8,0,0,129,6,58,1,3
85,1,3,0,2,1,13,1,1,8,12,1,0,0.000819,0,0,0,0,1,18:51.0,9,0,5,0,0,129,8,42,1,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,18:51.4,2,0,1,0,0,129,13,32,255,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.001525,0,0,0,1,0,18:51.6,8,0,2,0,0,129,12,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,18:51.9,5,0,3,0,0,129,11,36,511,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1,10,2,30,0,1,18:52.2,3,0,11,0,0,129,12,16,15,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,18:53.4,0,0,6,0,0,129,6,46,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,18:54.8,4,0,0,0,0,129,11,28,127,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,19:16.1,7,0,7,0,0,129,2,55,2,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,19:20.0,6,0,4,0,0,129,8,38,1,3
89,1,0,3,1,2,14,1,8,1,13,1,0,-1,8,2,24,0,1,19:20.1,1,0,8,0,0,129,7,58,1,3
91,1,3,0,2,1,15,1,1,8,14,1,0,0.00027,0,0,0,1,0,19:21.3,9,0,5,0,0,129,9,42,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,19:21.7,2,0,1,0,0,129,14,32,255,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,19:21.9,8,0,2,0,0,129,13,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,19:22.2,5,0,3,0,0,129,12,36,511,3
89,1,0,3,1,2,14,1,8,1,13,1,0,-1,4,1,12,0,1,19:22.5,3,0,11,0,0,129,13,16,15,3
91,1,3,0,2,1,15,1,1,8,14,1,0,0.001711,0,0,0,1,0,19:23.6,0,0,6,0,0,129,7,46,1,3
81,1,0,3,1,2,12,1,6,1,11,1,0,-1,18,3,54,0,1,19:24.6,7,0,9,0,0,129,3,1,82,3
85,1,3,0,2,1,13,1,1,6,12,1,0,0.001001,0,0,0,1,0,19:25.0,4,0,0,0,0,129,12,28,127,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,19:39.1,7,0,9,0,0,129,4,1,82,3
225,1,3,0,2,1,6,1,1,8,5,1,0,0.00061,0,0,0,0,1,19:46.4,7,0,7,0,0,129,5,55,2,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,19:50.3,6,0,4,0,0,129,9,38,1,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.000716,0,0,0,0,1,19:50.4,1,0,8,0,0,129,8,58,1,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1,6,1,18,0,1,19:51.6,9,0,5,0,0,129,10,42,1,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.000564,0,0,0,0,1,19:52.0,2,0,1,0,0,129,15,32,255,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,19:52.2,8,0,2,0,0,129,14,33,0,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.001763,0,0,0,0,1,19:52.5,5,0,3,0,0,129,13,36,511,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,19:52.9,3,0,11,0,0,129,14,16,15,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.000678,0,0,0,0,1,19:53.8,0,0,6,0,0,129,8,46,1,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,19:55.3,4,0,0,0,0,129,13,28,127,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001522,0,0,0,0,1,20:15.0,7,0,9,0,0,129,6,1,20,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1,5,1,15,0,1,20:16.8,7,0,7,0,0,129,7,55,2,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.00157,0,0,0,0,1,20:20.6,6,0,4,0,0,129,10,38,1,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,20:20.7,1,0,8,0,0,129,9,58,1,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.001694,0,0,0,0,1,20:21.9,9,0,5,0,0,129,11,42,1,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,20:22.3,2,0,1,0,0,129,0,32,255,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,20:22.5,8,0,2,0,0,129,15,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:22.8,5,0,3,0,0,129,14,36,511,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,20:23.1,3,0,11,0,0,129,15,16,15,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.001463,0,0,0,0,1,20:24.1,0,0,6,0,0,129,9,46,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:25.5,4,0,0,0,0,129,14,28,127,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1,5,1,15,0,1,20:38.3,9,0,9,0,0,129,12,1,1000,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.000615,0,0,0,0,1,20:47.0,7,0,7,0,0,129,8,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:48.5,9,0,9,0,0,129,13,1,1000,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,23,5,69,0,1,20:50.9,6,0,4,0,0,129,11,38,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,20:51.1,1,0,8,0,0,129,10,58,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:52.3,9,0,5,0,0,129,14,42,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,20:52.6,2,0,1,0,0,129,1,32,255,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:52.9,8,0,2,0,0,129,0,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,20:53.1,5,0,3,0,0,129,15,36,511,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:53.3,3,0,11,0,0,129,0,16,15,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,20:54.4,0,0,6,0,0,129,10,46,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,20:55.8,4,0,0,0,0,129,15,28,127,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,21:05.7,9,0,9,0,0,129,15,1,20,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,21:17.3,7,0,7,0,0,129,9,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,21:21.2,6,0,4,0,0,129,12,38,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,21:21.4,1,0,8,0,0,129,11,58,1,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,21:22.6,9,0,5,0,0,129,0,42,1,3
225,1,3,0,2,1,6,1,1,8,5,1,0,0.001949,0,0,0,0,1,21:22.9,2,0,1,0,0,129,2,32,255,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,21:23.1,9,0,5,0,0,129,1,42,1,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.001992,0,0,0,0,1,21:23.2,8,0,2,0,0,129,1,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,21:23.3,5,0,3,0,0,129,0,36,511,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1,0,0,0,0,1,21:23.6,3,0,11,0,0,129,1,16,15,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.00195,0,0,0,0,1,21:24.6,0,0,6,0,0,129,11,46,1,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,21:26.1,4,0,0,0,0,129,0,28,127,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.000868,0,0,0,0,1,21:47.6,7,0,7,0,0,129,10,55,2,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,21:51.5,6,0,4,0,0,129,13,38,1,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.000636,0,0,0,0,1,21:51.7,1,0,8,0,0,129,12,58,1,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1,6,1,18,0,1,21:53.1,2,0,1,0,0,129,3,32,255,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001979,0,0,0,0,1,21:53.4,9,0,5,0,0,129,2,42,1,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,21:53.4,8,0,2,0,0,129,2,33,0,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.00181,0,0,0,0,1,21:53.5,5,0,3,0,0,129,1,36,511,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,21:53.8,3,0,11,0,0,129,2,16,15,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.002015,0,0,0,0,1,21:54.9,0,0,6,0,0,129,12,46,1,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,21:56.4,4,0,0,0,0,129,1,28,127,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:02.8,9,0,9,0,0,129,3,1,20,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,22:14.5,9,0,5,0,0,129,4,42,1,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,22:17.9,7,0,7,0,0,129,11,55,2,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.002003,0,0,0,0,1,22:21.8,6,0,4,0,0,129,14,38,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:21.9,1,0,8,0,0,129,13,58,1,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1,5,1,15,0,1,22:23.3,2,0,1,0,0,129,4,32,255,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.002019,0,0,0,0,1,22:23.7,8,0,2,0,0,129,3,33,0,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:23.7,5,0,3,0,0,129,2,36,511,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,22,5,66,1,2,22:24.0,3,0,11,0,0,129,3,16,15,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,22:25.1,0,0,6,0,0,129,13,46,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,22:26.7,4,0,0,0,0,129,2,28,127,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,22:28.9,9,0,5,0,0,129,5,42,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:48.2,7,0,7,0,0,129,12,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:48.9,9,0,9,0,0,129,6,1,20,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,22:52.1,6,0,4,0,0,129,15,38,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,22:52.2,1,0,8,0,0,129,14,58,1,3
60,0,1,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:53.6,2,0,1,0,0,129,5,32,255,3
60,0,1,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:53.9,8,0,2,0,0,129,4,33,0,3
42,0,3,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:54.0,5,0,3,0,0,129,3,36,511,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:54.3,3,0,11,0,0,129,4,16,15,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,22:55.3,0,0,6,0,0,129,14,46,1,3
42,0,3,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,22:57.0,4,0,0,0,0,129,3,28,127,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,22:59.2,9,0,5,0,0,129,7,42,1,3
72,1,1,3,1,2,11,1,8,1,6,1,0,-1,18,3,54,0,1,23:18.6,7,0,7,0,0,129,13,55,2,3
225,1,3,1,2,1,6,1,1,8,5,1,0,0.002237,0,0,0,0,1,23:22.4,6,0,4,0,0,129,0,38,1,3
72,1,1,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,23:22.5,1,0,8,0,0,129,15,58,1,3
293,1,3,1,2,1,10,1,1,11,10,1,0,0.001818,0,0,0,0,1,23:23.8,2,0,1,0,0,129,6,32,255,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,1,0,2,1,2,23:24.1,8,0,2,0,0,129,5,33,0,3
72,1,1,3,1,2,11,1,6,1,6,1,0,-1,0,0,0,0,1,23:24.2,5,0,3,0,0,129,4,36,511,3
239,1,3,1,2,1,7,1,1,6,7,1,0,0.000508,0,0,0,0,1,23:24.5,3,0,11,0,0,129,5,16,15,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,23:25.5,0,0,6,0,0,129,15,46,1,3
72,1,1,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,23:27.3,4,0,0,0,0,129,4,28,127,3
196,1,3,1,2,1,3,1,1,7,2,1,0,0.001963,0,0,0,0,1,23:29.5,9,0,5,0,0,129,8,42,1,3
72,1,1,3,1,2,11,1,4,1,6,1,0,-1,6,1,18,0,1,23:31.0,6,0,10,0,0,129,1,1,1,3
206,1,3,1,2,1,4,1,1,4,3,1,0,0.000278,0,0,0,0,1,23:48.9,7,0,7,0,0,129,14,55,2,3
72,1,1,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,23:52.7,6,0,4,0,0,129,2,38,1,3
208,1,3,1,2,1,5,1,1,3,4,1,0,0.002129,0,0,0,0,1,23:52.8,1,0,8,0,0,129,0,58,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,23:54.0,2,0,1,0,0,129,7,32,247,3
72,1,1,3,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,23:54.3,8,0,2,0,0,129,6,33,0,3
142,1,3,1,2,1,1,1,1,5,15,1,0,0.000974,0,0,0,1,2,23:54.5,5,0,3,0,0,129,5,36,511,3
81,1,1,3,1,2,12,1,4,1,11,1,0,-1,0,0,0,0,1,23:54.7,3,0,11,0,0,129,6,16,15,3
85,1,3,1,2,1,13,1,1,4,12,1,0,0.002008,0,0,0,0,1,23:55.8,0,0,6,0,0,129,0,46,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,23:57.6,4,0,0,0,0,129,5,28,127,3
72,1,1,3,1,2,11,1,10,1,6,1,0,-1,5,1,15,0,1,23:59.8,9,0,5,0,0,129,9,42,1,3
253,1,3,1,2,1,8,1,1,10,8,1,0,0.002248,0,0,0,0,1,24:19.2,7,0,7,0,0,129,15,55,2,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,24:22.9,6,0,4,0,0,129,3,38,1,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,24:23.1,1,0,8,0,0,129,1,58,1,3
182,1,3,1,2,1,2,1,1,9,1,1,0,0.001953,0,0,0,0,1,24:24.2,2,0,1,0,0,129,8,32,247,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,24:24.6,8,0,2,0,0,129,7,33,0,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,24:24.7,5,0,3,0,0,129,6,36,511,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1,5,1,15,0,1,24:24.9,3,0,11,0,0,129,7,16,15,3
286,1,3,1,2,1,9,1,1,2,9,1,0,0.000341,0,0,0,0,1,24:26.0,0,0,6,0,0,129,1,46,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,1,0,5,0,1,24:27.8,4,0,0,0,0,129,6,28,127,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,11,2,32,1,2,24:30.1,9,0,5,0,0,129,10,42,1,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,13,3,39,1,2,24:33.0,8,0,2,0,0,129,8,33,0,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,24:33.5,0,0,6,0,0,129,2,46,1,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,24:34.8,4,0,0,0,0,129,7,28,127,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,24:35.3,3,0,11,0,0,129,8,16,15,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,24:35.8,5,0,3,0,0,129,7,36,511,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,24:37.1,2,0,1,0,0,129,9,32,247,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,24:37.1,9,0,5,0,0,129,11,42,1,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,24:43.2,2,0,1,0,0,129,10,32,247,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,16,3,48,1,2,24:43.6,8,0,2,0,0,129,9,33,0,3
72,1,1,3,1,2,11,1,8,1,6,1,0,-1,12,2,36,0,1,24:43.7,5,0,3,0,0,129,8,36,511,3
225,1,3,1,2,1,6,1,1,8,5,1,0,0.000886,0,0,0,0,1,24:43.9,3,0,11,0,0,129,9,16,15,3
72,1,1,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,24:45.0,0,0,6,0,0,129,3,46,1,3
293,1,3,1,2,1,10,1,1,11,10,1,0,0.000656,0,0,0,0,1,24:49.4,7,0,7,0,0,129,0,55,2,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,24:53.2,6,0,4,0,0,129,4,38,1,3
72,1,1,3,1,2,11,1,6,1,6,1,0,-1,6,1,18,0,1,24:53.3,1,0,8,0,0,129,2,58,1,3
239,1,3,1,2,1,7,1,1,6,7,1,0,0.000591,0,0,0,0,1,25:05.0,4,0,0,0,0,129,8,28,127,3
72,1,1,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,25:07.2,9,0,5,0,0,129,12,42,1,3
196,1,3,1,2,1,3,1,1,7,2,1,0,0.001471,0,0,0,0,1,25:13.4,2,0,1,0,0,129,11,32,247,3
72,1,1,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,25:13.7,8,0,2,0,0,129,10,33,0,3
